Dist Code,Year,State Code,State,District,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
603,2002,17,Assam,Dibrugarh,6141,47.43,25.94,19.27,3710,28.66,15.67,11.64,3096,23.91,13.08,9.72,12947,54.69,40.63
603,2003,17,Assam,Dibrugarh,6435,46.45,27.29,20.25,4238,30.59,17.98,13.33,3180,22.96,13.49,10.01,13853,58.76,43.59
603,2004,17,Assam,Dibrugarh,5629,47.07,23.94,17.67,3651,30.53,15.52,11.46,2678,22.4,11.39,8.41,11958,50.85,37.54
603,2005,17,Assam,Dibrugarh,7285,45.76,30.98,23.48,5130,32.23,21.81,16.53,3504,22.01,14.9,11.29,15919,67.69,51.31
603,2006,17,Assam,Dibrugarh,5458,45.48,23.21,17.85,3360,28,14.29,10.99,3184,26.53,13.54,10.41,12002,51.04,39.25
603,2007,17,Assam,Dibrugarh,6242,48,26.54,21.78,3048,23.44,12.96,10.64,3715,28.57,15.8,12.97,13005,55.3,45.39
603,2008,17,Assam,Dibrugarh,6445,53.08,26.4,21.56,2677,22.05,10.96,8.95,3019,24.87,12.36,10.1,12141,49.72,40.61
603,2009,17,Assam,Dibrugarh,7969,46.85,32.63,25.97,3906,22.97,15.99,12.73,5133,30.18,21.02,16.73,17008,69.64,55.43
603,2010,17,Assam,Dibrugarh,8169,48.33,33.45,26.53,3662,21.66,15,11.89,5073,30.01,20.77,16.47,16904,69.22,54.89
603,2011,17,Assam,Dibrugarh,8169,48.33,33.45,26.38,3662,21.66,15,11.83,5073,30.01,20.77,16.38,16904,69.22,54.59
603,2012,17,Assam,Dibrugarh,5896,65.41,22.51,19.21,2002,22.21,7.64,6.52,1116,12.38,4.26,3.64,9014,34.42,29.36
603,2013,17,Assam,Dibrugarh,8199,54.44,29.28,25.51,2314,15.37,8.26,7.2,4547,30.19,16.24,14.15,15060,53.78,46.86
603,2014,17,Assam,Dibrugarh,8198,52.51,29.88,25.78,2654,17,9.67,8.35,4757,30.47,17.34,14.96,15611,56.91,49.09
603,2015,17,Assam,Dibrugarh,16419,69.76,59.85,50.96,3253,13.82,11.86,10.1,3866,16.42,14.09,12,23538,85.8,73.05
603,2016,17,Assam,Dibrugarh,14894,66.47,53.63,48.07,3648,16.28,13.14,11.77,3866,17.25,13.92,12.48,22408,80.68,72.32
603,2017,17,Assam,Dibrugarh,15212,62.25,53.69,49.29,4861,19.89,17.16,15.75,4367,17.87,15.41,14.15,24438,86.26,79.19
604,2000,17,Assam,Goalpara,13190,47.18,32.9,21.06,7205,25.77,17.97,11.51,7559,27.04,18.86,12.07,27954,69.73,44.64
604,2001,17,Assam,Goalpara,15228,44.5,37.8,24.53,9037,26.41,22.43,14.56,9959,29.1,24.72,16.04,34224,84.95,55.12
604,2002,17,Assam,Goalpara,21595,46.97,53.99,35.13,11164,24.28,27.91,18.16,13215,28.74,33.04,21.5,45974,114.94,74.79
604,2003,17,Assam,Goalpara,22900,46.2,57.32,37.5,12722,25.67,31.84,20.84,13946,28.14,34.91,22.84,49568,124.07,81.18
604,2004,17,Assam,Goalpara,11990,38.1,30,19.95,9973,31.69,24.96,16.59,9510,30.22,23.8,15.82,31473,78.76,52.36
604,2005,17,Assam,Goalpara,26494,46.88,66.3,41.36,14355,25.4,35.92,22.41,15665,27.72,39.2,24.45,56514,141.42,88.22
604,2006,17,Assam,Goalpara,27164,49.2,67.98,44.28,12381,22.42,30.98,20.18,15671,28.38,39.21,25.55,55216,138.17,90.01
604,2007,17,Assam,Goalpara,19784,50.21,49.51,31.14,10386,26.36,25.99,16.34,9233,23.43,23.11,14.53,39403,98.6,62.01
604,2008,17,Assam,Goalpara,23782,54.06,59.85,39.5,9612,21.85,24.19,15.96,10598,24.09,26.67,17.6,43991,110.71,73.07
604,2009,17,Assam,Goalpara,24341,52.63,61.26,38.56,8915,19.28,22.43,14.12,12992,28.09,32.7,20.58,46247,116.39,73.26
604,2010,17,Assam,Goalpara,24965,52.35,62.83,38.84,8077,16.94,20.33,12.56,14646,30.71,36.86,22.78,47688,120.01,74.19
604,2011,17,Assam,Goalpara,28650,54.66,72.1,45.51,8394,16.02,21.12,13.33,15368,29.32,38.68,24.41,52412,131.9,83.25
604,2012,17,Assam,Goalpara,27172,66.59,73.36,43.17,7131,17.48,19.25,11.33,6501,15.93,17.55,10.33,40804,110.17,64.82
604,2013,17,Assam,Goalpara,28877,54.73,78.93,46.72,7784,14.75,21.28,12.6,16106,30.52,44.02,26.06,52767,144.24,85.38
604,2014,17,Assam,Goalpara,30376,53.79,82.97,49.61,10845,19.2,29.62,17.71,15254,27.01,41.67,24.91,56476,154.27,92.24
604,2015,17,Assam,Goalpara,32688,69.75,89.56,53.35,6478,13.82,17.75,10.57,7697,16.42,21.09,12.56,46863,128.39,76.48
604,2016,17,Assam,Goalpara,29654,66.47,77.76,48.31,7266,16.29,19.05,11.84,7696,17.25,20.18,12.54,44615,116.99,72.68
604,2017,17,Assam,Goalpara,30285,62.3,85.76,51.1,9638,19.83,27.29,16.26,8693,17.88,24.62,14.67,48616,137.66,82.03
605,2000,17,Assam,Kamrup,17191,48.75,33.36,22.38,9675,27.43,18.78,12.6,8401,23.82,16.3,10.94,35267,68.44,45.92
605,2001,17,Assam,Kamrup,18071,48.91,35.19,24.44,10099,27.33,19.66,13.66,8778,23.76,17.09,11.87,36948,71.94,49.96
605,2002,17,Assam,Kamrup,21022,49.64,41.43,29.01,11170,26.38,22.01,15.42,10156,23.98,20.01,14.02,42348,83.46,58.45
605,2003,17,Assam,Kamrup,20705,49.25,40.75,28.48,10940,26.02,21.53,15.05,10395,24.73,20.46,14.3,42040,82.74,57.83
605,2004,17,Assam,Kamrup,19470,44.9,38.3,28.9,15698,36.2,30.88,23.3,8197,18.9,16.12,12.17,43365,85.29,64.37
605,2005,17,Assam,Kamrup,21863,45.14,43,32.42,14299,29.53,28.12,21.21,12267,25.33,24.13,18.19,48429,95.25,71.82
605,2006,17,Assam,Kamrup,22963,52.08,45.17,35.39,10763,24.41,21.17,16.59,10369,23.52,20.39,15.98,44095,86.73,67.97
605,2007,17,Assam,Kamrup,29886,48.67,58.78,45.37,15829,25.78,31.13,24.03,15691,25.55,30.86,23.82,61406,120.78,93.22
605,2008,17,Assam,Kamrup,30000,52.97,58.4,41.17,10825,19.11,21.07,14.86,15806,27.91,30.77,21.69,56631,110.24,77.72
605,2009,17,Assam,Kamrup,30271,53.52,58.93,41.33,11039,19.52,21.49,15.07,15249,26.96,29.68,20.82,56559,110.1,77.23
605,2010,17,Assam,Kamrup,31926,52.04,62.15,42.79,11554,18.83,22.49,15.48,17866,29.12,34.78,23.94,61346,119.42,82.21
605,2011,17,Assam,Kamrup,42614,56.92,82.96,57.13,12461,16.64,24.26,16.71,19798,26.44,38.54,26.54,74873,145.75,100.38
605,2012,17,Assam,Kamrup,37650,58.44,84.06,54.42,9438,14.65,21.07,13.64,17334,26.91,38.7,25.06,64422,143.83,93.12
605,2013,17,Assam,Kamrup,40204,56.7,88.91,56.82,11785,16.62,26.06,16.66,18922,26.68,41.84,26.74,70911,156.81,100.22
605,2014,17,Assam,Kamrup,40904,59.12,90.46,58.65,12385,17.9,27.39,17.76,15901,22.98,35.16,22.8,69190,153.01,99.21
605,2015,17,Assam,Kamrup,29510,69.75,68.48,43.5,5847,13.82,13.57,8.62,6948,16.42,16.12,10.24,42307,98.17,62.37
605,2016,17,Assam,Kamrup,26771,66.51,62.89,39.55,6559,16.3,15.41,9.69,6918,17.19,16.25,10.22,40249,94.56,59.46
605,2017,17,Assam,Kamrup,27341,62.24,65.26,41.15,8737,19.89,20.85,13.15,7849,17.87,18.73,11.81,43926,104.84,66.11
606,2000,17,Assam,Karbi Anglong,516,56.03,4.08,2.64,330,35.83,2.61,1.69,75,8.14,0.59,0.38,921,7.29,4.71
606,2001,17,Assam,Karbi Anglong,449,56.41,3.56,2.31,277,34.8,2.19,1.43,70,8.79,0.55,0.36,796,6.31,4.1
606,2002,17,Assam,Karbi Anglong,451,57.38,3.57,2.31,263,33.46,2.08,1.35,72,9.16,0.57,0.37,786,6.23,4.03
606,2003,17,Assam,Karbi Anglong,433,57.43,3.41,2.14,249,33.02,1.96,1.23,72,9.55,0.57,0.36,754,5.94,3.73
606,2004,17,Assam,Karbi Anglong,436,57.29,3.45,2.19,250,32.85,1.98,1.26,75,9.86,0.59,0.38,761,6.02,3.83
606,2005,17,Assam,Karbi Anglong,689,50.11,5.45,3.46,355,25.82,2.81,1.78,331,24.07,2.62,1.66,1375,10.88,6.9
606,2006,17,Assam,Karbi Anglong,859,56.07,6.8,4.28,291,18.99,2.3,1.45,382,24.93,3.02,1.9,1532,12.12,7.64
606,2007,17,Assam,Karbi Anglong,1062,50.96,8.4,5.39,561,26.92,4.44,2.85,461,22.12,3.65,2.34,2084,16.49,10.57
606,2008,17,Assam,Karbi Anglong,762,56.49,6.03,3.79,178,13.19,1.41,0.88,409,30.32,3.24,2.03,1349,10.67,6.71
606,2009,17,Assam,Karbi Anglong,885,51.75,7,4.41,454,26.55,3.59,2.26,371,21.7,2.94,1.85,1710,13.53,8.52
606,2010,17,Assam,Karbi Anglong,985,56.67,7.79,4.86,412,23.71,3.26,2.03,341,19.62,2.7,1.68,1738,13.75,8.58
606,2011,17,Assam,Karbi Anglong,985,56.67,7.79,4.88,412,23.71,3.26,2.04,341,19.62,2.7,1.69,1738,13.75,8.62
606,2012,17,Assam,Karbi Anglong,3441,91.2,26.99,16.36,270,7.16,2.12,1.28,62,1.64,0.49,0.29,3773,29.6,17.94
606,2013,17,Assam,Karbi Anglong,724,49.62,5.68,3.47,294,20.15,2.31,1.41,441,30.23,3.46,2.11,1459,11.44,7
606,2014,17,Assam,Karbi Anglong,728,43.51,5.71,3.53,294,17.57,2.31,1.42,652,38.97,5.11,3.16,1673,13.12,8.11
606,2015,17,Assam,Karbi Anglong,3482,69.74,27.31,16.63,690,13.82,5.41,3.29,820,16.42,6.43,3.92,4993,39.17,23.84
606,2016,17,Assam,Karbi Anglong,3159,66.46,24.78,14.38,774,16.28,6.07,3.52,820,17.25,6.43,3.73,4753,37.29,21.63
606,2017,17,Assam,Karbi Anglong,3226,62.23,25.31,14.54,1031,19.89,8.09,4.65,926,17.86,7.26,4.17,5184,40.67,23.36
607,2000,17,Assam,Lakhimpur,740,57.23,4.55,2.59,278,21.5,1.71,0.97,275,21.27,1.69,0.96,1293,7.94,4.53
607,2001,17,Assam,Lakhimpur,711,54.69,4.36,2.59,250,19.23,1.53,0.91,339,26.08,2.08,1.24,1300,7.98,4.74
607,2002,17,Assam,Lakhimpur,815,56.28,5.03,2.99,243,16.78,1.5,0.89,390,26.93,2.41,1.43,1448,8.94,5.31
607,2003,17,Assam,Lakhimpur,1009,53.87,6.22,3.7,386,20.61,2.38,1.42,478,25.52,2.95,1.75,1873,11.55,6.88
607,2004,17,Assam,Lakhimpur,1105,54.25,6.79,3.92,484,23.76,2.98,1.72,448,21.99,2.75,1.59,2037,12.52,7.24
607,2005,17,Assam,Lakhimpur,932,54.5,5.73,3.15,468,27.37,2.88,1.58,310,18.13,1.91,1.05,1710,10.51,5.77
607,2006,17,Assam,Lakhimpur,1577,66.2,9.69,5.34,487,20.45,2.99,1.65,318,13.35,1.95,1.08,2382,14.64,8.07
607,2007,17,Assam,Lakhimpur,1483,66.26,9.12,4.94,432,19.3,2.66,1.44,323,14.43,1.99,1.08,2238,13.76,7.46
607,2008,17,Assam,Lakhimpur,1320,44.35,7.87,4.32,814,27.35,4.85,2.66,842,28.29,5.02,2.76,2976,17.75,9.74
607,2009,17,Assam,Lakhimpur,1908,54.78,11.38,6.11,778,22.34,4.64,2.49,797,22.88,4.75,2.55,3483,20.77,11.16
607,2010,17,Assam,Lakhimpur,2108,60.84,12.57,6.45,544,15.7,3.24,1.66,813,23.46,4.85,2.49,3465,20.66,10.6
607,2011,17,Assam,Lakhimpur,2648,66.12,15.79,7.69,544,13.58,3.24,1.58,813,20.3,4.85,2.36,4005,23.88,11.63
607,2012,17,Assam,Lakhimpur,5303,70.33,28.89,15.58,1095,14.52,5.97,3.22,1142,15.15,6.22,3.36,7540,41.07,22.16
607,2013,17,Assam,Lakhimpur,2043,30.04,11.13,6.24,1631,23.98,8.88,4.98,3127,45.98,17.03,9.56,6801,37.05,20.79
607,2014,17,Assam,Lakhimpur,2044,22.77,11.13,6.51,2785,31.03,15.17,8.86,4146,46.19,22.59,13.2,8975,48.89,28.57
607,2015,17,Assam,Lakhimpur,11168,69.76,60.84,35.69,2212,13.82,12.05,7.07,2630,16.43,14.33,8.41,16010,87.21,51.17
607,2016,17,Assam,Lakhimpur,10132,66.47,61.72,34.12,2481,16.28,15.11,8.35,2630,17.25,16.02,8.86,15242,92.85,51.32
607,2017,17,Assam,Lakhimpur,10347,62.26,62.46,33.72,3306,19.89,19.96,10.77,2966,17.85,17.9,9.67,16619,100.32,54.16
608,2000,17,Assam,North Cachar Hil / Dima hasao,20,43.48,0.71,0.56,18,39.13,0.64,0.5,8,17.39,0.28,0.22,46,1.63,1.29
608,2001,17,Assam,North Cachar Hil / Dima hasao,19,44.19,0.67,0.53,15,34.88,0.53,0.42,9,20.93,0.32,0.25,43,1.52,1.19
608,2002,17,Assam,North Cachar Hil / Dima hasao,19,44.19,0.67,0.52,15,34.88,0.53,0.41,9,20.93,0.32,0.25,43,1.52,1.18
608,2003,17,Assam,North Cachar Hil / Dima hasao,20,46.51,0.72,0.57,14,32.56,0.5,0.4,9,20.93,0.32,0.26,43,1.54,1.23
608,2004,17,Assam,North Cachar Hil / Dima hasao,21,46.67,0.75,0.54,15,33.33,0.53,0.39,9,20,0.32,0.23,45,1.6,1.16
608,2005,17,Assam,North Cachar Hil / Dima hasao,26,41.27,0.92,0.62,19,30.16,0.67,0.45,18,28.57,0.64,0.43,63,2.24,1.5
608,2006,17,Assam,North Cachar Hil / Dima hasao,48,54.55,1.7,1.16,28,31.82,0.99,0.68,12,13.64,0.43,0.29,88,3.12,2.12
608,2007,17,Assam,North Cachar Hil / Dima hasao,47,48.45,1.67,1.11,34,35.05,1.21,0.8,16,16.49,0.57,0.38,97,3.44,2.29
608,2008,17,Assam,North Cachar Hil / Dima hasao,51,30,1.81,1.2,57,33.53,2.02,1.35,62,36.47,2.2,1.46,170,6.03,4.01
608,2009,17,Assam,North Cachar Hil / Dima hasao,92,39.66,3.27,1.68,73,31.47,2.59,1.33,67,28.88,2.38,1.22,232,8.24,4.24
608,2010,17,Assam,North Cachar Hil / Dima hasao,192,50.79,6.82,3.4,73,19.31,2.59,1.29,113,29.89,4.01,2,378,13.42,6.69
608,2011,17,Assam,North Cachar Hil / Dima hasao,192,50.79,6.82,3.54,73,19.31,2.59,1.35,113,29.89,4.01,2.08,378,13.42,6.97
608,2012,17,Assam,North Cachar Hil / Dima hasao,270,57.32,6.4,4.98,163,34.61,3.86,3,38,8.07,0.9,0.7,471,11.16,8.68
608,2013,17,Assam,North Cachar Hil / Dima hasao,437,51.17,10.36,7.81,153,17.92,3.63,2.73,264,30.91,6.26,4.72,854,20.24,15.26
608,2014,17,Assam,North Cachar Hil / Dima hasao,437,41.5,10.36,8.04,163,15.48,3.86,3,453,43.02,10.73,8.33,1053,24.95,19.37
